Building Name,Building Address,address_info,latitude,longitude
ORCHARD PLAZA,"150 ORCHARD ROAD, SINGAPORE 238841","[{'address_components': [{'long_name': 'Orchard Plaza', 'short_name': 'Orchard Plaza', 'types': ['premise']}, {'long_name': '150', 'short_name': '150', 'types': ['street_number']}, {'long_name': 'Orchard Road', 'short_name': 'Orchard Rd', 'types': ['route']}, {'long_name': 'Orchard', 'short_name': 'Orchard', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '238841', 'short_name': '238841', 'types': ['postal_code']}], 'formatted_address': '150 Orchard Rd, Orchard Plaza, Singapore 238841', 'geometry': {'bounds': {'northeast': {'lat': 1.3018129, 'lng': 103.8414804}, 'southwest': {'lat': 1.3007977, 'lng': 103.8408912}}, 'location': {'lat': 1.3009768, 'lng': 103.8410562}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.302586730291502, 'lng': 103.8424509802915}, 'southwest': {'lat': 1.299888769708498, 'lng': 103.8397530197085}}}, 'place_id': 'ChIJ_QpL5ZYZ2jER1RieNRUpvDg', 'types': ['premise']}]",1.3009768,103.8410562
THE OXLEY,"9 OXLEY RISE, SINGAPORE 238697","[{'address_components': [{'long_name': '9', 'short_name': '9', 'types': ['street_number']}, {'long_name': 'Oxley Rise', 'short_name': 'Oxley Rise', 'types': ['route']}, {'long_name': 'Museum', 'short_name': 'Museum', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '238697', 'short_name': '238697', 'types': ['postal_code']}], 'formatted_address': '9 Oxley Rise, Singapore 238697', 'geometry': {'location': {'lat': 1.298934, 'lng': 103.8422508}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.300236580291502, 'lng': 103.8436648802915}, 'southwest': {'lat': 1.297538619708498, 'lng': 103.8409669197085}}}, 'place_id': 'ChIJ9Xy-hpcZ2jERgCj7_4cNnEQ', 'plus_code': {'compound_code': '7RXR+HW Singapore', 'global_code': '6PH57RXR+HW'}, 'types': ['street_address']}]",1.298934,103.8422508
GOODMAN ARTS CENTRE,"90 GOODMAN ROAD, SINGAPORE 439053","[{'address_components': [{'long_name': '90', 'short_name': '90', 'types': ['street_number']}, {'long_name': 'Goodman Road', 'short_name': 'Goodman Rd', 'types': ['route']}, {'long_name': 'Marine Parade', 'short_name': 'Marine Parade', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '439053', 'short_name': '439053', 'types': ['postal_code']}], 'formatted_address': '90 Goodman Rd, Singapore 439053', 'geometry': {'location': {'lat': 1.3044392, 'lng': 103.8853094}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.305612480291502, 'lng': 103.8867544802915}, 'southwest': {'lat': 1.302914519708498, 'lng': 103.8840565197085}}}, 'place_id': 'ChIJ957qzEYY2jERSivTtiA-R1w', 'types': ['subpremise']}]",1.3044392,103.8853094
SINGAPORE FLYER,"30 RAFFLES AVENUE, SINGAPORE 039803","[{'address_components': [{'long_name': 'Singapore Flyer', 'short_name': 'Singapore Flyer', 'types': ['premise']}, {'long_name': '30', 'short_name': '30', 'types': ['street_number']}, {'long_name': 'Raffles Avenue', 'short_name': 'Raffles Ave.', 'types': ['route']}, {'long_name': 'Downtown Core', 'short_name': 'Downtown Core', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '039803', 'short_name': '039803', 'types': ['postal_code']}], 'formatted_address': '30 Raffles Ave., Singapore Flyer, Singapore 039803', 'geometry': {'bounds': {'northeast': {'lat': 1.2891739, 'lng': 103.8625357}, 'southwest': {'lat': 1.289062, 'lng': 103.8624454}}, 'location': {'lat': 1.2891172, 'lng': 103.8624911}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.290621530291502, 'lng': 103.8638048802915}, 'southwest': {'lat': 1.287923569708498, 'lng': 103.8611069197085}}}, 'place_id': 'ChIJD4veAKoZ2jER4crywJu0eVI', 'types': ['premise']}]",1.2891172,103.8624911
SO SOFITEL SINGAPORE,"35 ROBINSON ROAD, SINGAPORE 068876","[{'address_components': [{'long_name': '35', 'short_name': '35', 'types': ['street_number']}, {'long_name': 'Robinson Road', 'short_name': 'Robinson Rd', 'types': ['route']}, {'long_name': 'Downtown Core', 'short_name': 'Downtown Core', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '068898', 'short_name': '068898', 'types': ['postal_code']}], 'formatted_address': '35 Robinson Rd, Singapore 068898', 'geometry': {'bounds': {'northeast': {'lat': 1.2802356, 'lng': 103.8500004}, 'southwest': {'lat': 1.2797013, 'lng': 103.8494744}}, 'location': {'lat': 1.2799728, 'lng': 103.8497276}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.281381030291502, 'lng': 103.8510934302915}, 'southwest': {'lat': 1.278683069708498, 'lng': 103.8483954697085}}}, 'place_id': 'ChIJwaTO8A0Z2jERNyn05iaLe0E', 'types': ['premise']}]",1.2799728,103.8497276
THE TREASURY,"100 HIGH STREET, SINGAPORE 179434","[{'address_components': [{'long_name': '100', 'short_name': '100', 'types': ['street_number']}, {'long_name': 'High Street', 'short_name': 'High St', 'types': ['route']}, {'long_name': 'Downtown Core', 'short_name': 'Downtown Core', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '179434', 'short_name': '179434', 'types': ['postal_code']}], 'formatted_address': '100 High St, Singapore 179434', 'geometry': {'bounds': {'northeast': {'lat': 1.2913734, 'lng': 103.8501446}, 'southwest': {'lat': 1.2904983, 'lng': 103.8490947}}, 'location': {'lat': 1.2911499, 'lng': 103.8493926}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.292284830291502, 'lng': 103.8510677302915}, 'southwest': {'lat': 1.289586869708498, 'lng': 103.8483697697085}}}, 'place_id': 'ChIJARWq26AZ2jER-Wk42TEvdJM', 'types': ['premise']}]",1.2911499,103.8493926
HOTEL MIRAMAR,"401 HAVELOCK ROAD, SINGAPORE 169631","[{'address_components': [{'long_name': '401', 'short_name': '401', 'types': ['street_number']}, {'long_name': 'Havelock Road', 'short_name': 'Havelock Rd', 'types': ['route']}, {'long_name': 'Central Area', 'short_name': 'Central Area', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '169631', 'short_name': '169631', 'types': ['postal_code']}], 'formatted_address': '401 Havelock Rd, Singapore 169631', 'geometry': {'bounds': {'northeast': {'lat': 1.2885792, 'lng': 103.8377871}, 'southwest': {'lat': 1.2878097, 'lng': 103.8370676}}, 'location': {'lat': 1.2881477, 'lng': 103.8374675}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.289669680291502, 'lng': 103.8387591802915}, 'southwest': {'lat': 1.286971719708498, 'lng': 103.8360612197085}}}, 'place_id': 'ChIJSfzTPXYZ2jERrobkqW099NQ', 'types': ['premise']}]",1.2881477,103.8374675
GB BUILDING,"143 CECIL STREET, SINGAPORE 069542","[{'address_components': [{'long_name': 'The Corporate Office', 'short_name': 'The Corporate Office', 'types': ['premise']}, {'long_name': '143', 'short_name': '143', 'types': ['street_number']}, {'long_name': 'Cecil Street', 'short_name': 'Cecil St', 'types': ['route']}, {'long_name': 'Downtown Core', 'short_name': 'Downtown Core', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '069542', 'short_name': '069542', 'types': ['postal_code']}], 'formatted_address': '143 Cecil St, The Corporate Office, Singapore 069542', 'geometry': {'bounds': {'northeast': {'lat': 1.2791979, 'lng': 103.8483447}, 'southwest': {'lat': 1.2785463, 'lng': 103.8478532}}, 'location': {'lat': 1.2787957, 'lng': 103.8481161}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.280198880291502, 'lng': 103.8494479302915}, 'southwest': {'lat': 1.277500919708498, 'lng': 103.8467499697085}}}, 'place_id': 'ChIJ3a6yZhIZ2jERza4AoNc0hec', 'types': ['premise']}]",1.2787957,103.8481161
NKF CENTRE,"81 KIM KEAT ROAD, SINGAPORE 328836","[{'address_components': [{'long_name': '81', 'short_name': '81', 'types': ['street_number']}, {'long_name': 'Kim Keat Road', 'short_name': 'Kim Keat Rd', 'types': ['route']}, {'long_name': 'Novena', 'short_name': 'Novena', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '328836', 'short_name': '328836', 'types': ['postal_code']}], 'formatted_address': '81 Kim Keat Rd, Singapore 328836', 'geometry': {'bounds': {'northeast': {'lat': 1.3268556, 'lng': 103.8547706}, 'southwest': {'lat': 1.3262891, 'lng': 103.8542499}}, 'location': {'lat': 1.3265706, 'lng': 103.854518}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.327921330291502, 'lng': 103.8558592302915}, 'southwest': {'lat': 1.325223369708498, 'lng': 103.8531612697085}}}, 'place_id': 'ChIJ37ctnGIX2jER0UuJ0j3QcjQ', 'types': ['premise']}]",1.3265706,103.854518
WHEELOCK PLACE,"501 ORCHARD ROAD, SINGAPORE 238880","[{'address_components': [{'long_name': '501', 'short_name': '501', 'types': ['street_number']}, {'long_name': 'Orchard Road', 'short_name': 'Orchard Rd', 'types': ['route']}, {'long_name': 'Orchard', 'short_name': 'Orchard', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '238880', 'short_name': '238880', 'types': ['postal_code']}], 'formatted_address': '501 Orchard Rd, Singapore 238880', 'geometry': {'bounds': {'northeast': {'lat': 1.3051775, 'lng': 103.8312899}, 'southwest': {'lat': 1.3042925, 'lng': 103.8301092}}, 'location': {'lat': 1.3047411, 'lng': 103.8305926}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.306033030291502, 'lng': 103.8320485302915}, 'southwest': {'lat': 1.303335069708498, 'lng': 103.8293505697085}}}, 'place_id': 'ChIJ88tGs40Z2jERtQl0cD588hA', 'types': ['premise']}]",1.3047411,103.8305926
CLIFFORD CENTRE,"24 RAFFLES PLACE, SINGAPORE 048621","[{'address_components': [{'long_name': '24', 'short_name': '24', 'types': ['street_number']}, {'long_name': 'Raffles Place', 'short_name': 'Raffles Pl', 'types': ['route']}, {'long_name': 'Downtown Core', 'short_name': 'Downtown Core', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '048621', 'short_name': '048621', 'types': ['postal_code']}], 'formatted_address': '24 Raffles Pl, Singapore 048621', 'geometry': {'bounds': {'northeast': {'lat': 1.2839763, 'lng': 103.8526688}, 'southwest': {'lat': 1.2834995, 'lng': 103.8517215}}, 'location': {'lat': 1.2838533, 'lng': 103.8519697}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.285077480291502, 'lng': 103.8535011302915}, 'southwest': {'lat': 1.282379519708498, 'lng': 103.8508031697085}}}, 'place_id': 'ChIJ-ZuP1QgZ2jERMJxDPC5j49c', 'types': ['premise']}]",1.2838533,103.8519697
313 @ SOMERSET,"313 ORCHARD ROAD, SINGAPORE 238895","[{'address_components': [{'long_name': '313', 'short_name': '313', 'types': ['street_number']}, {'long_name': 'Orchard Road', 'short_name': 'Orchard Rd', 'types': ['route']}, {'long_name': 'Orchard', 'short_name': 'Orchard', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '238895', 'short_name': '238895', 'types': ['postal_code']}], 'formatted_address': '313 Orchard Rd, Singapore 238895', 'geometry': {'bounds': {'northeast': {'lat': 1.3014662, 'lng': 103.8388815}, 'southwest': {'lat': 1.3005282, 'lng': 103.8379945}}, 'location': {'lat': 1.3009665, 'lng': 103.8384727}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.302318180291502, 'lng': 103.8397869802915}, 'southwest': {'lat': 1.299620219708498, 'lng': 103.8370890197085}}}, 'place_id': 'ChIJjbkaK5EZ2jERm-0bzMu1Fo0', 'types': ['premise']}]",1.3009665,103.8384727
SINGAPORE LAND TOWER,"50 RAFFLES PLACE, SINGAPORE 048623","[{'address_components': [{'long_name': 'Singapore Land Tower', 'short_name': 'Singapore Land Tower', 'types': ['premise']}, {'long_name': '50', 'short_name': '50', 'types': ['street_number']}, {'long_name': 'Raffles Place', 'short_name': 'Raffles Pl', 'types': ['route']}, {'long_name': 'Downtown Core', 'short_name': 'Downtown Core', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '048623', 'short_name': '048623', 'types': ['postal_code']}], 'formatted_address': '50 Raffles Pl, Singapore Land Tower, Singapore 048623', 'geometry': {'bounds': {'northeast': {'lat': 1.2850582, 'lng': 103.8523921}, 'southwest': {'lat': 1.2842966, 'lng': 103.8518091}}, 'location': {'lat': 1.2847487, 'lng': 103.8519923}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.286045880291502, 'lng': 103.8534196802915}, 'southwest': {'lat': 1.283347919708498, 'lng': 103.8507217197085}}}, 'place_id': 'ChIJYRVrFj8a2jERFCPPyI5M38Y', 'types': ['premise']}]",1.2847487,103.8519923
CPF TAMPINES BUILDING,"1 TAMPINES CENTRAL 5, SINGAPORE 529508","[{'address_components': [{'long_name': 'CPF Tampines Building', 'short_name': 'CPF Tampines Building', 'types': ['premise']}, {'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Tampines Central 5', 'short_name': 'Tampines Central 5', 'types': ['route']}, {'long_name': 'Tampines', 'short_name': 'Tampines', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '529508', 'short_name': '529508', 'types': ['postal_code']}], 'formatted_address': '1 Tampines Central 5, CPF Tampines Building, Singapore 529508', 'geometry': {'bounds': {'northeast': {'lat': 1.3532585, 'lng': 103.9439765}, 'southwest': {'lat': 1.3528404, 'lng': 103.9434744}}, 'location': {'lat': 1.3531219, 'lng': 103.9436755}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.354382130291502, 'lng': 103.9450744302915}, 'southwest': {'lat': 1.351684169708498, 'lng': 103.9423764697085}}}, 'place_id': 'ChIJISFr9BE92jERG9k2zQUgXmI', 'types': ['premise']}]",1.3531219,103.9436755
CPF JURONG BUILDING,"21 JURONG GATEWAY ROAD, SINGAPORE 608546","[{'address_components': [{'long_name': '21', 'short_name': '21', 'types': ['street_number']}, {'long_name': 'Jurong Gateway Road', 'short_name': 'Jurong Gateway Rd', 'types': ['route']}, {'long_name': 'Jurong East', 'short_name': 'Jurong East', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '609646', 'short_name': '609646', 'types': ['postal_code']}], 'formatted_address': '21 Jurong Gateway Rd, Singapore 609646', 'geometry': {'bounds': {'northeast': {'lat': 1.3352257, 'lng': 103.7400671}, 'southwest': {'lat': 1.3348647, 'lng': 103.7395938}}, 'location': {'lat': 1.3350845, 'lng': 103.7398226}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.336482280291502, 'lng': 103.7411794302915}, 'southwest': {'lat': 1.333784319708498, 'lng': 103.7384814697085}}}, 'place_id': 'ChIJiRvxZQUQ2jERu5En95xKZnk', 'types': ['premise']}]",1.3350845,103.7398226
CPF BISHAN BUILDING,"3 BISHAN PLACE, SINGAPORE 579838","[{'address_components': [{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Bishan Place', 'short_name': 'Bishan Pl', 'types': ['route']}, {'long_name': 'Bishan', 'short_name': 'Bishan', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '579838', 'short_name': '579838', 'types': ['postal_code']}], 'formatted_address': '3 Bishan Pl, Singapore 579838', 'geometry': {'bounds': {'northeast': {'lat': 1.3500106, 'lng': 103.8493907}, 'southwest': {'lat': 1.3494768, 'lng': 103.8490775}}, 'location': {'lat': 1.3497438, 'lng': 103.8492341}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.351092680291502, 'lng': 103.8505830802915}, 'southwest': {'lat': 1.348394719708498, 'lng': 103.8478851197085}}}, 'place_id': 'ChIJvxleHxQX2jERLBZeK5gkEGo', 'types': ['premise']}]",1.3497438,103.8492341
TOKIO MARINE CENTRE,"20 MCCALLUM STREET, SINGAPORE 069046","[{'address_components': [{'long_name': '20', 'short_name': '20', 'types': ['street_number']}, {'long_name': 'McCallum Street', 'short_name': 'McCallum St', 'types': ['route']}, {'long_name': 'Downtown Core', 'short_name': 'Downtown Core', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '069046', 'short_name': '069046', 'types': ['postal_code']}], 'formatted_address': '20 McCallum St, Singapore 069046', 'geometry': {'bounds': {'northeast': {'lat': 1.2797913, 'lng': 103.8481391}, 'southwest': {'lat': 1.2793891, 'lng': 103.847721}}, 'location': {'lat': 1.2795294, 'lng': 103.847934}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.280933730291502, 'lng': 103.8492790302915}, 'southwest': {'lat': 1.278235769708498, 'lng': 103.8465810697085}}}, 'place_id': 'ChIJ4RLqgA0Z2jERyrQ6yCKUxI8', 'types': ['premise']}]",1.2795294,103.847934
